,ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
7144,2010-12-16 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 8.5, -1.2, -2.5, , 1, 1, 1, , 2010-12-16 09:41,0, , , ,
7145,2010-12-16 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 8.5, -1.2, -2.5, , 6, 6, 6, , 2010-12-16 09:41,0, , , ,
7146,2010-12-16 09:00, DCNN,1057,12,1, NCM,132,1011, 8.6, -.8, -1.9, -1.8, 1, 1, 1, 1, 2010-12-16 09:02,0, , , ,
7147,2010-12-16 09:00, DCNN,1057,12,1, NCM,132,1011, 8.6, -.8, -1.9, -1.8, 6, 6, 6, 6, 2010-12-16 09:02,0, , , ,
7148,2010-12-16 09:00, DCNN,1079,12,1, NCM,137,1011, 8.6, -.4, -2, -.8, 1, 1, 1, 1, 2010-12-16 09:01,0, , , ,
7149,2010-12-16 09:00, DCNN,1079,12,1, NCM,137,1011, 8.6, -.4, -2, -.8, 6, 6, 6, 6, 2010-12-16 09:01,0, , , ,
7150,2010-12-16 21:00, DCNN,1057,12,1, NCM,132,1011, 0, -2.8, , , 1, 1, , , 2010-12-16 21:00,0, , , ,
7151,2010-12-16 21:00, DCNN,1057,12,1, NCM,132,1011, 0, -2.8, , , 6, 6, , , 2010-12-16 21:00,0, , , ,
7152,2010-12-16 21:00, DCNN,1079,12,1, NCM,137,1011, .4, -2.3, , , 1, 1, , , 2010-12-16 20:57,0, , , ,
7153,2010-12-16 21:00, DCNN,1079,12,1, NCM,137,1011, .4, -2.3, , , 6, 6, , , 2010-12-16 20:57,0, , , ,
7154,2010-12-17 09:00, DCNN,1009,24,1, DLY3208,23944,1011, 5.1, -2.9, -4.9, -2.8, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7155,2010-12-17 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 0, -4, -4.4, -5.7, 1, 1, 1, 151, 2010-12-19 10:34,0, , , ,
7156,2010-12-17 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 0, -4, -4.4, -5.7, 6, 6, 6, 6, 2010-12-19 10:34,0, , , ,
7157,2010-12-17 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 4.8, -4, -5, , 1, 1, 1, , 2010-12-17 09:42,0, , , ,
7158,2010-12-17 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 4.8, -4, -5, , 6, 6, 6, , 2010-12-17 09:42,0, , , ,
7159,2010-12-17 09:00, DCNN,1057,12,0, NCM,132,1012, -.9, -3.3, -4.1, -2, 1, 1, 1, 1, 2010-12-17 09:04,0, , , ,
7160,2010-12-17 09:00, DCNN,1057,12,1, NCM,132,1011, -.9, -3.3, -4.1, -2, 1, 1, 1, 2001, 2010-12-17 09:04,0, , , ,
7161,2010-12-17 09:00, DCNN,1057,12,1, NCM,132,1011, -.9, -3.3, -4.1, -2, 6, 6, 6, 2006, 2010-12-17 09:04,0, , , ,
7162,2010-12-17 09:00, DCNN,1079,12,0, NCM,137,1012, -.5, -3.2, -4.4, -1.6, 1, 1, 1, 1, 2010-12-17 09:04,0, , , ,
7163,2010-12-17 09:00, DCNN,1079,12,1, NCM,137,1011, -.5, -3.2, -4.4, , 1, 1, 1, , 2010-12-17 09:04,0, , , ,
7164,2010-12-17 09:00, DCNN,1079,12,1, NCM,137,1011, -.5, -3.2, -4.4, , 6, 6, 6, , 2010-12-17 09:04,0, , , ,
7165,2010-12-17 21:00, DCNN,1057,12,1, NCM,132,1011, -1.7, -4.9, , , 1, 1, , , 2010-12-17 21:00,0, , , ,
7166,2010-12-17 21:00, DCNN,1057,12,1, NCM,132,1011, -1.7, -4.9, , , 6, 6, , , 2010-12-17 21:00,0, , , ,
7167,2010-12-17 21:00, DCNN,1079,12,1, NCM,137,1011, -.3, -6.3, , , 1, 1, , , 2010-12-17 21:02,0, , , ,
7168,2010-12-17 21:00, DCNN,1079,12,1, NCM,137,1011, -.3, -6.3, , , 6, 6, , , 2010-12-17 21:02,0, , , ,
7169,2010-12-18 09:00, DCNN,1009,24,1, DLY3208,23944,1011, 2.2, -9.4, -14.8, -8.9, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7170,2010-12-18 09:00, DCNN,1012,24,0, DLY3208,19193,1012, -1.1, -9.9, -13.1, -6.9, 1, 1, 1, 1, 2010-12-19 10:34,0, , , ,
7171,2010-12-18 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -1.1, -9.9, -13.1, , 1, 1, 1, , 2010-12-19 10:34,0, , , ,
7172,2010-12-18 09:00, DCNN,1012,24,1, DLY3208,19193,1022, -1.1, -9.9, -13.1, , 6, 6, 6, , 2010-12-19 10:34,0, , , ,
7173,2010-12-18 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 1.6, -10.5, -11, , 1, 1, 1, , 2010-12-18 09:17,0, , , ,
7174,2010-12-18 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 1.6, -10.5, -11, , 6, 6, 6, , 2010-12-18 09:17,0, , , ,
7175,2010-12-18 09:00, DCNN,1057,12,1, NCM,132,1011, -4.1, -13.1, -19, -13.2, 1, 1, 1, 1, 2010-12-18 09:02,0, , , ,
7176,2010-12-18 09:00, DCNN,1057,12,1, NCM,132,1011, -4.1, -13.1, -19, -13.2, 6, 6, 6, 6, 2010-12-18 09:02,0, , , ,
7177,2010-12-18 09:00, DCNN,1079,12,0, NCM,137,1012, -4.8, -12.1, -16.8, -8.7, 1, 1, 1, 1, 2010-12-18 09:04,0, , , ,
7178,2010-12-18 09:00, DCNN,1079,12,1, NCM,137,1011, -4.8, -12.1, -16.8, , 1, 1, 1, , 2010-12-18 09:04,0, , , ,
7179,2010-12-18 09:00, DCNN,1079,12,1, NCM,137,1011, -4.8, -12.1, -16.8, , 6, 6, 6, , 2010-12-18 09:04,0, , , ,
7180,2010-12-18 21:00, DCNN,1057,12,1, NCM,132,1011, -2.4, -10.3, , , 1, 141, , , 2010-12-18 21:07,0, , , ,
7181,2010-12-18 21:00, DCNN,1057,12,1, NCM,132,1011, -2.4, -10.3, , , 6, 6, , , 2010-12-18 21:07,0, , , ,
7182,2010-12-18 21:00, DCNN,1079,12,1, NCM,137,1011, -.5, -11.6, , , 1, 141, , , 2010-12-18 21:01,0, , , ,
7183,2010-12-18 21:00, DCNN,1079,12,1, NCM,137,1011, -.5, -11.6, , , 6, 6, , , 2010-12-18 21:01,0, , , ,
7184,2010-12-19 09:00, DCNN,1009,24,1, DLY3208,23944,1011, -1.5, -8, -12.2, -7.6, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7185,2010-12-19 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -3, -9.9, -10.3, -6.2, 1, 1, 1, 1, 2010-12-21 17:13,0, , , ,
7186,2010-12-19 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -3, -9.9, -10.3, -6.2, 6, 6, 6, 6, 2010-12-21 17:13,0, , , ,
7187,2010-12-19 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -1.5, -9, -9.5, , 1, 1, 1, , 2010-12-19 09:13,0, , , ,
7188,2010-12-19 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -1.5, -9, -9.5, , 6, 6, 6, , 2010-12-19 09:13,0, , , ,
7189,2010-12-19 09:00, DCNN,1057,12,1, NCM,132,1011, -2.9, -8, -13.8, -9.8, 1, 1, 1, 1, 2010-12-19 09:01,0, , , ,
7190,2010-12-19 09:00, DCNN,1057,12,1, NCM,132,1011, -2.9, -8, -13.8, -9.8, 6, 6, 6, 6, 2010-12-19 09:01,0, , , ,
7191,2010-12-19 09:00, DCNN,1079,12,0, NCM,137,1012, -2.3, -9.7, -13, -6.6, 1, 1, 1, 1, 2010-12-19 09:16,0, , , ,
7192,2010-12-19 09:00, DCNN,1079,12,1, NCM,137,1011, -2.3, -9.7, -13, , 1, 1, 1, , 2010-12-19 09:16,0, , , ,
7193,2010-12-19 09:00, DCNN,1079,12,1, NCM,137,1011, -2.3, -9.7, -13, , 6, 6, 6, , 2010-12-19 09:16,0, , , ,
7194,2010-12-19 21:00, DCNN,1057,12,1, NCM,132,1011, -1.7, -8.4, , , 1, 1, , , 2010-12-19 21:09,0, , , ,
7195,2010-12-19 21:00, DCNN,1057,12,1, NCM,132,1011, -1.7, -8.4, , , 6, 6, , , 2010-12-19 21:09,0, , , ,
7196,2010-12-19 21:00, DCNN,1079,12,1, NCM,137,1011, -.4, -9.7, , , 1, 1, , , 2010-12-19 21:00,0, , , ,
7197,2010-12-19 21:00, DCNN,1079,12,1, NCM,137,1011, -.4, -9.7, , , 6, 6, , , 2010-12-19 21:00,0, , , ,
7198,2010-12-20 09:00, DCNN,1009,24,1, DLY3208,23944,1011, .3, -5.2, -10.5, -6.2, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7199,2010-12-20 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -1, -4.6, -6.3, -4.7, 1, 151, 1, 1, 2010-12-21 17:22,0, , , ,
7200,2010-12-20 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -1, -4.6, -6.3, -4.7, 6, 6, 6, 6, 2010-12-21 17:22,0, , , ,
7201,2010-12-20 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -.4, -5.4, -6.5, , 1, 1, 1, , 2010-12-31 09:44,0, , , ,
7202,2010-12-20 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -.4, -5.4, -6.5, , 6, 6, 6, , 2010-12-31 09:44,0, , , ,
7203,2010-12-20 09:00, DCNN,1057,12,1, NCM,132,1011, -1, -2.8, -6.8, -4.8, 1, 1, 1, 1, 2010-12-20 08:58,0, , , ,
7204,2010-12-20 09:00, DCNN,1057,12,1, NCM,132,1011, -1, -2.8, -6.8, -4.8, 6, 6, 6, 6, 2010-12-20 08:58,0, , , ,
7205,2010-12-20 09:00, DCNN,1079,12,0, NCM,137,1012, .1, -4.8, -7, -4.1, 1, 1, 1, 1, 2010-12-20 09:06,0, , , ,
7206,2010-12-20 09:00, DCNN,1079,12,1, NCM,137,1011, .1, -4.8, -7, , 1, 1, 1, , 2010-12-20 09:06,0, , , ,
7207,2010-12-20 09:00, DCNN,1079,12,1, NCM,137,1011, .1, -4.8, -7, , 6, 6, 6, , 2010-12-20 09:06,0, , , ,
7208,2010-12-20 21:00, DCNN,1057,12,1, NCM,132,1011, -.4, -2.4, , , 1, 1, , , 2010-12-20 21:09,0, , , ,
7209,2010-12-20 21:00, DCNN,1057,12,1, NCM,132,1011, -.4, -2.4, , , 6, 6, , , 2010-12-20 21:09,0, , , ,
7210,2010-12-20 21:00, DCNN,1079,12,1, NCM,137,1011, -.3, -1.9, , , 1, 1, , , 2010-12-20 20:57,0, , , ,
7211,2010-12-20 21:00, DCNN,1079,12,1, NCM,137,1011, -.3, -1.9, , , 6, 6, , , 2010-12-20 20:57,0, , , ,
7212,2010-12-21 09:00, DCNN,1009,24,1, DLY3208,23944,1011, .3, -4.8, -8.9, -5.4, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7213,2010-12-21 09:00, DCNN,1012,24,0, DLY3208,19193,1012, .2, -4, -4.5, -3.4, 1, 1, 1, 1, 2010-12-21 17:22,0, , , ,
7214,2010-12-21 09:00, DCNN,1012,24,1, DLY3208,19193,1022, .2, -4, -4.5, -3.4, 1, 1, 1, 1, 2010-12-22 19:26,0, , , ,
7215,2010-12-21 09:00, DCNN,1012,24,1, DLY3208,19193,1022, .2, -4, -4.5, -3.4, 6, 6, 6, 6, 2010-12-22 19:26,0, , , ,
7216,2010-12-21 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -1, -4.4, -5.4, , 1, 1, 1, , 2010-12-31 09:46,0, , , ,
7217,2010-12-21 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -1, -4.4, -5.4, , 6, 6, 6, , 2010-12-31 09:46,0, , , ,
7218,2010-12-21 09:00, DCNN,1057,12,0, NCM,132,1012, -.8, -4.4, -2.1, -.8, 1, 1, 151, 1, 2010-12-21 09:01,0, , , ,
7219,2010-12-21 09:00, DCNN,1057,12,1, NCM,132,1011, -.8, -4.4, , , 1, 1, , , 2010-12-21 09:01,0, , , ,
7220,2010-12-21 09:00, DCNN,1057,12,1, NCM,132,1011, -.8, -4.4, , , 6, 6, , , 2010-12-21 09:01,0, , , ,
7221,2010-12-21 09:00, DCNN,1079,12,0, NCM,137,1012, 0, -11.5, -8.5, -5.1, 0, 0, 0, 0, 2010-12-21 09:04,0, , , ,
7222,2010-12-21 09:00, DCNN,1079,12,1, NCM,137,1011, 0, -11.5, -8.5, , 1, 1, 151, , 2010-12-21 09:04,0, , , ,
7223,2010-12-21 09:00, DCNN,1079,12,1, NCM,137,1011, 0, -11.5, -8.5, , 6, 6, 6, , 2010-12-21 09:04,0, , , ,
7224,2010-12-21 21:00, DCNN,1057,12,1, NCM,132,1011, -1.1, -13.8, , , 1, 141, , , 2010-12-21 21:09,0, , , ,
7225,2010-12-21 21:00, DCNN,1057,12,1, NCM,132,1011, -1.1, -13.8, , , 6, 6, , , 2010-12-21 21:09,0, , , ,
7226,2010-12-21 21:00, DCNN,1079,12,1, NCM,137,1011, -2.3, -13.2, , , 1, 141, , , 2010-12-21 20:58,0, , , ,
7227,2010-12-21 21:00, DCNN,1079,12,1, NCM,137,1011, -2.3, -13.2, , , 6, 6, , , 2010-12-21 20:58,0, , , ,
7228,2010-12-22 09:00, DCNN,1009,24,1, DLY3208,23944,1011, -.7, -12.3, -15.2, -12.4, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7229,2010-12-22 09:00, DCNN,1012,24,0, DLY3208,19193,1012, -2.6, -11.9, -13.9, -6.4, 1, 1, 1, 151, 2010-12-22 19:26,0, , , ,
7230,2010-12-22 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -2.6, -11.9, -13.9, -6.4, 1, 1, 1, 151, 2010-12-22 19:26,0, , , ,
7231,2010-12-22 09:00, DCNN,1012,24,1, DLY3208,19193,1022, -2.6, -11.9, -13.9, , 6, 6, 6, , 2011-02-24 13:23,0, , , ,
7232,2010-12-22 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -1.8, -12, -13, , 1, 1, 1, , 2010-12-31 09:48,0, , , ,
7233,2010-12-22 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -1.8, -12, -13, , 6, 6, 6, , 2010-12-31 09:48,0, , , ,
7234,2010-12-22 09:00, DCNN,1057,12,0, NCM,132,1012, -8.5, -16, -19.4, -15, 1, 1, 1, 1, 2010-12-22 08:58,0, , , ,
7235,2010-12-22 09:00, DCNN,1057,12,1, NCM,132,1011, -8.5, -16, -19.4, -15, 1, 1, 1, 2001, 2010-12-22 08:58,0, , , ,
7236,2010-12-22 09:00, DCNN,1057,12,1, NCM,132,1011, -8.5, -16, -19.4, -15, 6, 6, 6, 2006, 2010-12-22 08:58,0, , , ,
7237,2010-12-22 09:00, DCNN,1079,12,0, NCM,137,1012, -9.6, -17.1, -12.3, -10.1, 1, 1, 151, 151, 2010-12-22 09:03,0, , , ,
7238,2010-12-22 09:00, DCNN,1079,12,1, NCM,137,1011, -9.6, -17.1, -12.3, , 1, 1, 151, , 2010-12-22 09:03,0, , , ,
7239,2010-12-22 09:00, DCNN,1079,12,1, NCM,137,1022, -9.6, -17.1, , , 6, 6, , , 2011-02-24 11:29,0, , , ,
7240,2010-12-22 21:00, DCNN,1057,12,1, NCM,132,1011, -7.4, -14.9, , , 1, 141, , , 2010-12-22 21:08,0, , , ,
7241,2010-12-22 21:00, DCNN,1057,12,1, NCM,132,1011, -7.4, -14.9, , , 6, 6, , , 2010-12-22 21:08,0, , , ,
7242,2010-12-22 21:00, DCNN,1079,12,1, NCM,137,1011, -4.6, -15.7, , , 1, 141, , , 2010-12-22 21:00,0, , , ,
7243,2010-12-22 21:00, DCNN,1079,12,1, NCM,137,1011, -4.6, -15.7, , , 6, 6, , , 2010-12-22 21:00,0, , , ,
7244,2010-12-23 09:00, DCNN,1009,24,1, DLY3208,23944,1011, -3.2, -10.6, -14.1, -11.9, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7245,2010-12-23 09:00, DCNN,1012,24,0, DLY3208,19193,1012, -4.3, -11.1, -13.5, -6.8, 1, 1, 1, 151, 2010-12-23 19:51,0, , , ,
7246,2010-12-23 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -4.3, -11.1, -13.5, -6.8, 1, 1, 1, 151, 2010-12-23 19:51,0, , , ,
7247,2010-12-23 09:00, DCNN,1012,24,1, DLY3208,19193,1022, -4.3, -11.1, -13.5, , 6, 6, 6, , 2011-02-24 13:23,0, , , ,
7248,2010-12-23 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -2.1, -12.6, -13.4, , 1, 1, 1, , 2010-12-31 09:51,0, , , ,
7249,2010-12-23 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -2.1, -12.6, -13.4, , 6, 6, 6, , 2010-12-31 09:51,0, , , ,
7250,2010-12-23 09:00, DCNN,1057,12,1, NCM,132,1011, -4.7, -8.5, -15.1, -11.1, 1, 1, 1, 1, 2010-12-23 08:59,0, , , ,
7251,2010-12-23 09:00, DCNN,1057,12,1, NCM,132,1011, -4.7, -8.5, -15.1, -11.1, 6, 6, 6, 6, 2010-12-23 08:59,0, , , ,
7252,2010-12-23 09:00, DCNN,1079,12,0, NCM,137,1012, -2.1, -7.4, -8.4, -7.1, 1, 1, 1, 1, 2010-12-23 09:03,0, , , ,
7253,2010-12-23 09:00, DCNN,1079,12,1, NCM,137,1011, -2.1, -7.4, -8.4, , 1, 1, 1, , 2010-12-23 09:03,0, , , ,
7254,2010-12-23 09:00, DCNN,1079,12,1, NCM,137,1022, -2.1, -7.4, , , 6, 6, , , 2011-02-24 11:30,0, , , ,
7255,2010-12-23 21:00, DCNN,1057,12,1, NCM,132,1011, -2, -6.4, , , 1, 1, , , 2010-12-23 21:08,0, , , ,
7256,2010-12-23 21:00, DCNN,1057,12,1, NCM,132,1011, -2, -6.4, , , 6, 6, , , 2010-12-23 21:08,0, , , ,
7257,2010-12-23 21:00, DCNN,1079,12,1, NCM,137,1011, .4, -4.2, , , 1, 1, , , 2010-12-23 20:56,0, , , ,
7258,2010-12-23 21:00, DCNN,1079,12,1, NCM,137,1011, .4, -4.2, , , 6, 6, , , 2010-12-23 20:56,0, , , ,
7259,2010-12-24 09:00, DCNN,1009,24,1, DLY3208,23944,1011, -.6, -6, -14.1, -7.9, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7260,2010-12-24 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 0, -6, -9.6, -5.4, 1, 1, 1, 1, 2010-12-24 18:33,0, , , ,
7261,2010-12-24 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 0, -6, -9.6, -5.4, 6, 6, 6, 6, 2010-12-24 18:33,0, , , ,
7262,2010-12-24 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -.4, -4.5, -5.8, , 1, 1, 1, , 2010-12-31 09:53,0, , , ,
7263,2010-12-24 09:00, DCNN,1050,24,1, DLY3208,30269,1011, -.4, -4.5, -5.8, , 6, 6, 6, , 2010-12-31 09:53,0, , , ,
7264,2010-12-24 09:00, DCNN,1057,12,1, NCM,132,1011, -1.6, -3.9, -7.9, -5.6, 1, 1, 1, 1, 2010-12-24 08:57,0, , , ,
7265,2010-12-24 09:00, DCNN,1057,12,1, NCM,132,1011, -1.6, -3.9, -7.9, -5.6, 6, 6, 6, 6, 2010-12-24 08:57,0, , , ,
7266,2010-12-24 09:00, DCNN,1079,12,0, NCM,137,1012, .6, -4.1, -4, -3.9, 1, 1, 1, 1, 2010-12-24 08:58,0, , , ,
7267,2010-12-24 09:00, DCNN,1079,12,1, NCM,137,1011, .6, -4.1, -4, , 1, 1, 1, , 2010-12-24 08:58,0, , , ,
7268,2010-12-24 09:00, DCNN,1079,12,1, NCM,137,1011, .6, -4.1, -4, , 6, 6, 6, , 2010-12-24 08:58,0, , , ,
7269,2010-12-24 21:00, DCNN,1057,12,1, NCM,132,1011, -.7, -8.5, , , 1, 1, , , 2010-12-24 21:07,0, , , ,
7270,2010-12-24 21:00, DCNN,1057,12,1, NCM,132,1011, -.7, -8.5, , , 6, 6, , , 2010-12-24 21:07,0, , , ,
7271,2010-12-24 21:00, DCNN,1079,12,1, NCM,137,1011, -2, -6.1, , , 1, 1, , , 2010-12-24 20:56,0, , , ,
7272,2010-12-24 21:00, DCNN,1079,12,1, NCM,137,1011, -2, -6.1, , , 6, 6, , , 2010-12-24 20:56,0, , , ,
7273,2010-12-25 09:00, DCNN,1009,24,1, DLY3208,23944,1011, 2.3, -7.4, -12.6, -10.2, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7274,2010-12-25 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 2.4, -6.1, -11.1, -7, 1, 1, 1, 1, 2010-12-27 19:09,0, , , ,
7275,2010-12-25 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 2.4, -6.1, -11.1, -7, 6, 6, 6, 6, 2010-12-27 19:09,0, , , ,
7276,2010-12-25 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 2.4, -6, -6.8, , 1, 1, 1, , 2010-12-31 09:56,0, , , ,
7277,2010-12-25 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 2.4, -6, -6.8, , 6, 6, 6, , 2010-12-31 09:56,0, , , ,
7278,2010-12-25 09:00, DCNN,1057,12,1, NCM,132,1011, 1.2, -8.6, -13.6, -8.9, 1, 1, 1, 1, 2010-12-25 09:08,0, , , ,
7279,2010-12-25 09:00, DCNN,1057,12,1, NCM,132,1011, 1.2, -8.6, -13.6, -8.9, 6, 6, 6, 6, 2010-12-25 09:08,0, , , ,
7280,2010-12-25 09:00, DCNN,1079,12,0, NCM,137,1012, 1.6, -9.4, -9.4, -7.8, 1, 1, 1, 1, 2010-12-25 09:02,0, , , ,
7281,2010-12-25 09:00, DCNN,1079,12,1, NCM,137,1011, 1.6, -9.4, -9.4, , 1, 1, 1, , 2010-12-25 09:02,0, , , ,
7282,2010-12-25 09:00, DCNN,1079,12,1, NCM,137,1011, 1.6, -9.4, -9.4, , 6, 6, 6, , 2010-12-25 09:02,0, , , ,
7283,2010-12-25 21:00, DCNN,1057,12,1, NCM,132,1011, 2.8, -.4, , , 1, 1, , , 2010-12-25 21:10,0, , , ,
7284,2010-12-25 21:00, DCNN,1057,12,1, NCM,132,1011, 2.8, -.4, , , 6, 6, , , 2010-12-25 21:10,0, , , ,
7285,2010-12-25 21:00, DCNN,1079,12,1, NCM,137,1011, 2.8, -3.8, , , 1, 1, , , 2010-12-25 20:55,0, , , ,
7286,2010-12-25 21:00, DCNN,1079,12,1, NCM,137,1011, 2.8, -3.8, , , 6, 6, , , 2010-12-25 20:55,0, , , ,
7287,2010-12-26 09:00, DCNN,1009,24,1, DLY3208,23944,1011, 3.9, -6.6, -11, -8.1, 6, 6, 6, 6, 2011-02-22 17:40,0, , , ,
7288,2010-12-26 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 3.5, -4.9, -10.5, -7.2, 1, 1, 1, 1, 2010-12-27 19:16,0, , , ,
7289,2010-12-26 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 3.5, -4.9, -10.5, -7.2, 6, 6, 6, 6, 2010-12-27 19:16,0, , , ,
7290,2010-12-26 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 3.5, -7.1, -7.5, , 1, 1, 1, , 2010-12-31 09:58,0, , , ,
7291,2010-12-26 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 3.5, -7.1, -7.5, , 6, 6, 6, , 2010-12-31 09:58,0, , , ,
7292,2010-12-26 09:00, DCNN,1057,12,0, NCM,132,1012, 2.8, -8.7, -13.5, -8.1, 1, 1, 1, 1, 2010-12-26 09:09,0, , , ,
7293,2010-12-26 09:00, DCNN,1057,12,1, NCM,132,1011, 2.8, -8.7, -13.5, -8.1, 1, 1, 1, 2001, 2010-12-26 09:09,0, , , ,
7294,2010-12-26 09:00, DCNN,1057,12,1, NCM,132,1011, 2.8, -8.7, -13.5, -8.1, 6, 6, 6, 2006, 2010-12-26 09:09,0, , , ,
7295,2010-12-26 09:00, DCNN,1079,12,0, NCM,137,1012, 2.7, -10.3, -12, -8.2, 1, 1, 1, 1, 2010-12-26 09:00,0, , , ,
7296,2010-12-26 09:00, DCNN,1079,12,1, NCM,137,1011, 2.7, -10.3, -12, , 1, 1, 1, , 2010-12-26 09:00,0, , , ,
7297,2010-12-26 09:00, DCNN,1079,12,1, NCM,137,1011, 2.7, -10.3, -12, , 6, 6, 6, , 2010-12-26 09:00,0, , , ,
7298,2010-12-26 21:00, DCNN,1057,12,1, NCM,132,1011, 3.9, -6.3, , , 1, 1, , , 2010-12-26 21:09,0, , , ,
7299,2010-12-26 21:00, DCNN,1057,12,1, NCM,132,1011, 3.9, -6.3, , , 6, 6, , , 2010-12-26 21:09,0, , , ,
7300,2010-12-26 21:00, DCNN,1079,12,1, NCM,137,1011, 2.6, -6, , , 1, 1, , , 2010-12-26 21:00,0, , , ,
7301,2010-12-26 21:00, DCNN,1079,12,1, NCM,137,1011, 2.6, -6, , , 6, 6, , , 2010-12-26 21:00,0, , , ,
7302,2010-12-27 09:00, DCNN,1009,24,0, DLY3208,23944,1012, 4.5, 1.7, 0, -2, 1, 1, 1, 151, 2011-02-22 17:40,0, , , ,
7303,2010-12-27 09:00, DCNN,1009,24,1, DLY3208,23944,1022, 4.5, 1.7, , -2, 6, 6, , 6, 2011-02-24 13:51,0, , , ,
7304,2010-12-27 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 4.6, -3.7, -6.7, -4.9, 1, 1, 1, 1, 2010-12-27 19:14,0, , , ,
7305,2010-12-27 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 4.6, -3.7, -6.7, -4.9, 6, 6, 6, 6, 2010-12-27 19:14,0, , , ,
7306,2010-12-27 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 3.9, -3.7, -4.5, , 1, 1, 1, , 2010-12-31 10:01,0, , , ,
7307,2010-12-27 09:00, DCNN,1050,24,1, DLY3208,30269,1011, 3.9, -3.7, -4.5, , 6, 6, 6, , 2010-12-31 10:01,0, , , ,
7308,2010-12-27 09:00, DCNN,1057,12,1, NCM,132,1011, 3.8, .8, -.8, -1, 1, 1, 1, 1, 2010-12-27 09:00,0, , , ,
7309,2010-12-27 09:00, DCNN,1057,12,1, NCM,132,1011, 3.8, .8, -.8, -1, 6, 6, 6, 6, 2010-12-27 09:00,0, , , ,
7310,2010-12-27 09:00, DCNN,1079,12,1, NCM,137,1011, 3.3, -.1, -2.5, -2, 1, 1, 1, 1, 2010-12-27 09:00,0, , , ,
7311,2010-12-27 09:00, DCNN,1079,12,1, NCM,137,1011, 3.3, -.1, -2.5, -2, 6, 6, 6, 6, 2010-12-27 09:00,0, , , ,
7312,2010-12-27 21:00, DCNN,1057,12,1, NCM,132,1011, 4.4, -3.3, , , 1, 1, , , 2010-12-27 21:08,0, , , ,
7313,2010-12-27 21:00, DCNN,1057,12,1, NCM,132,1011, 4.4, -3.3, , , 6, 6, , , 2010-12-27 21:08,0, , , ,
7314,2010-12-27 21:00, DCNN,1079,12,1, NCM,137,1011, 3.5, -.8, , , 1, 1, , , 2010-12-27 20:55,0, , , ,
